Old_ID,new_IDFULL
98039633,98201359-gbra6-5
98039641,98201829-kc1g2
98039757,98200855-daaf5
98039785,98204487-tmm60
98039805,98203899-sdha
98039830,98202932-pld3b
98039845,98208495-zn318-2
98039880,98202011-lonp2
98039912,98200295-arl2
98039931,98203782-s22a5-23
98039945,98200778-cpt1a-5
98039950,98200185-adtrp
98040014,98201494-grik4-5
98040038,98200263-ap3d1
98040043,98204764-tub
98040096,98208797-znt9
98040116,98205037-unknown-9688
98040145,98201830-kc1g2-2
98040148,98208114-utp4
98040171,98203815-s36a1-6
98040193,98205038-unknown-9689
98040266,98200061-abcf3
98040269,98203659-rt35
98040346,98200301-armc9
98040389,98204586-tri46-36
98040395,98201519-guf1
98040406,98205039-unknown-9690
98040423,98205040-unknown-12250
98040507,98202389-mk15-3
98040543,98200590-cep97
98040552,98202831-pgbd3-6
98040587,98200387-blm
98040629,98201960-lclt1-3
98040726,98204383-thap1-3
98040804,98205041-unknown-11752
98040818,98205042-unknown-9691
98040870,98205043-unknown-10421
98040930,98200374-bat1-2
98040966,98201353-gata-5
98040968,98203507-rnh2a
98041035,98204482-tmlh-6
98041037,98202764-pah
98041041,98204731-tstd1
98041057,98200829-cwc27
98041172,98200773-cpne8-2
98041237,98201968-letm1
98041351,98200972-dph6
98041371,98203978-shox
98041393,98203088-psmd5
98041406,98200246-ano7-2
98041453,98205044-unknown-11475
98041584,98204809-ubp46
98041642,98203980-shprh-2
98041724,98201895-ki67
98041804,98203793-s2551
98041811,98200671-clip1-3
98041901,98201518-guaa
98041911,98203506-rnh1
98041923,98202557-ndor1-2
98041979,98201397-gima5
98042017,98200435-cacb3
98042018,98205045-unknown-10822
98042019,98208183-wac2c
98042092,98208265-zdh16-2
98042137,98204504-tox4
98042152,98203097-pthb1
98042153,98202292-mag
98042260,98205046-unknown-11324
98042327,98200984-dpyl2-2
98042342,98205047-unknown-10062
98042403,98201997-lix1-2
98042408,98203156-rac1-19
98042443,98204342-tect2
98042529,98200039-abca1-7
98042547,98202643-nr1h3-2
98042593,98201341-gak
98042605,98204400-thiom-2
98042680,98201766-int3
98042682,98203811-s35d1-2
98042686,98205048-unknown-11823
98042708,98203992-six1-2
98042721,98201394-ggyf1
98042745,98202259-lrrk2-3
98042771,98205049-unknown-11144
98042795,98203926-setmr-55
98042809,98200961-dnli1
98042831,98202495-muc19-4
98042832,98208501-zn347-6
98042837,98205050-unknown-9937
98042884,98203054-pri2
98042888,98201626-hmcn1-11
98043008,98201743-ilf2
98043090,98200507-cc113
98043121,98200009-2aaa-2
98043153,98203894-scub1
98043231,98201919-klhl5
98043398,98204398-thil
98043427,98204587-tri46-34
98043512,98205051-unknown-11016
98043517,98201202-fabd
98043602,98202351-met27-9
98043605,98200122-acsf4
98043649,98200215-al4a1
98043651,98200990-drg2
98043706,98201500-grp75
98043735,98202704-ornt2
98043771,98204815-ubxn4
98043804,98201514-gtpb1
98043838,98205052-unknown-10752
98043878,98200078-ach10-10
98043886,98204309-tbc15
98043920,98205053-unknown-10941
98043925,98205054-unknown-12629
98043928,98203694-s18b1-66
98043954,98201171-est1
98044008,98200639-chpt1-2
98044018,98203849-sap3-3
98044082,98203227-rf1ml
98044160,98201117-emc3
98044198,98201361-gbrb2
98044224,98204820-ud13-3
98044245,98203249-rhgba
98044304,98204467-tm135
98044371,98204269-tbb2a
98044426,98205055-unknown-9692
98044514,98208141-vip1
98044731,98205056-unknown-11211
98044751,98202969-pp14b
98044764,98200895-ddx18
98044786,98203234-rgp1
98044796,98204690-tripc
98044872,98200801-cspg4
98044878,98205057-unknown-11142
98044947,98202391-mkrn2
98045016,98204018-smg1
98045088,98205058-unknown-9693
98045109,98200592-cerk1-11
98045169,98205059-unknown-12231
98045179,98203457-rlp24
98045376,98205060-unknown-10263
98045422,98202769-pald
98045452,98200211-akp13-2
98045454,98203474-rmd1-3
98045472,98205061-unknown-12866
98045511,98202948-pms2
98045533,98203021-ppwd1
98045547,98202781-parg-7
98045588,98201461-gp157
98045626,98201887-kgp1-3
98045656,98203524-rpa12
98045757,98129134-nkx2-1
98045866,98201105-elap2
98045890,98202607-nmdz1-3
98046042,98205062-unknown-11483
98046046,98202560-nduaa
98046060,98200279-aqp5-2
98046077,98202657-nu188
98046089,98200703-cnot9
98046102,98200793-csn1-2
98046123,98208142-vir
98046176,98204271-tbb2b-6
98046184,98200081-acha3
98046186,98202587-nfxl1
98046219,98203480-rn145
98046252,98201005-dut
98046318,98202656-nu160
98046332,98201263-fnd3a
98046389,98204314-tbcel
98046390,98200247-ano7-4
98046471,98208126-vang1
98046481,98202694-opla
98046536,98204717-trpv6-2
98046558,98203982-si1l2
98046580,98203154-rab7a-7
98046581,98202895-pigb
98046701,98200439-cah14
98046707,98201755-impa1
98046766,98205063-unknown-12849
98046897,98208129-vash1
98047019,98202327-mdh1b
98047052,98200213-al1a3
98047115,98208190-wdr24-2
98047118,98202703-ornt1
98047132,98203141-rab14-3
98047182,98200955-dnja2
98047186,98202650-nsrp1
98047231,98201681-hsc20
98047352,98201143-ephb1-5
98047411,98204548-tri18-7
98047475,98203927-setmr-12
98047540,98201935-ks6a5
98047564,98204685-trim9-3
98047579,98200393-borc6
98047684,98205064-unknown-12491
98047714,98201179-exd2-2
98047718,98200314-asgl1
98047749,98201385-gfi1b
98047750,98202076-lpprc
98047897,98200509-cc142
98047902,98203103-ptn5
98047975,98205065-unknown-12706
98047984,98204439-tim50
98048080,98202785-parp4
98048141,98200294-arid2
98048180,98204118-srbp2-2
98048184,98202667-nup50
98048254,98202669-nup88
98048288,98208228-ylat2-4
98048398,98202007-lmf2
98048432,98203890-scpdl-8
98048445,98200218-alg3
98048460,98202794-pcd23
98048540,98201670-hps4
98048546,98200894-ddi1-2
98048580,98203848-sap18
98048588,98205066-unknown-10932
98048616,98202559-ndua9
98048625,98204102-sps2l
98048649,98202386-mitd1
98048677,98208767-znf84
98048773,98200989-drd3-2
98048908,98202811-pdxd1
98048939,98201030-e41l3-6
98048996,98200995-dtl-2
98049031,98208300-zmym1-4
98049067,98202507-mx1-12
98049086,98200442-call3-7
98049097,98202320-mcmbp
98049155,98200473-casc3
98049196,98205067-unknown-12147
98049211,98203265-rhoq-6
98049237,98204097-spns2
98049239,98204474-tm208
98049262,98205068-unknown-10878
98049327,98204311-tbcb
98049377,98200021-5ht4r-5
98049380,98201364-gbrg2
98049452,98200881-dcxr-18
98049470,98203458-rm02
98049489,98205069-unknown-12458
98049567,98202532-nalcn-2
98049609,98200905-ddx55
98049673,98204362-tf2h1
98049734,98203670-ruvb2
98049741,98201449-go45
98049793,98205070-unknown-9694
98049828,98200970-dpcd
98049836,98205071-unknown-9695
98049919,98203144-rab1b
98049952,98202413-mogt2-2
98050071,98201229-fbxl4
98050154,98200713-cog7
98050198,98200310-ascc2
98050265,98203783-s22a5-19
98050439,98201091-eif3a-2
98050490,98202672-nwd1-2
98050509,98202929-plcl2-2
98050535,98201886-kdsr
98050549,98203008-ppig
98050734,98205072-unknown-10250
98050779,98203205-rdh11-5
98050801,98200398-brca2
98050815,98202088-lrfn1-3
98050852,98201378-gde
98050883,98201366-gbrr1-8
98050949,98205073-unknown-12387
98050965,98200275-apmap-9
98051088,98201181-exoc5
98051162,98200691-cndp2-7
98051196,98200124-acsl1-4
98051205,98201713-idh3a
98051232,98202383-minp1
98051325,98201937-ksr1
98051337,98204697-trpa1-3
98051380,98204655-trim1-2
98051390,98204698-trpa1-4
98051407,98200092-achb3-5
98051459,98200065-abhdd
98051497,98202642-npy6r
98051536,98204375-tgfa1
98051547,98201940-kti12
98051554,98201705-hutu
98051555,98201594-hat1
98051615,98201256-fltop
98051624,98205074-unknown-11258
98051790,98201821-kat6a
98051825,98202455-mrp7-9
98051842,98202274-m3k12-3
98051932,98204700-trpc5-9
98051968,98202243-lrp4-3
98051971,98201203-fabp5
98052015,98201217-fat4-4
98052090,98200938-djb11-2
98052103,98204245-taf5l
98052137,98203125-pzrn4
98052166,98202618-nol6
98052172,98201913-kld10
98052253,98205075-unknown-12900
98052262,98205076-unknown-10192
98052455,98204138-ssdh
98052504,98201384-gen
98052518,98203236-rgps2
98052593,98205077-unknown-9696
98052636,98201435-glym-2
98052639,98202786-parva
98052647,98202712-otoan-7
98052799,98201247-fhl3-9
98052807,98205078-unknown-11692
98052849,98205079-unknown-10196
98052852,98204492-tng6
98052879,98200158-acvr1
98052895,98200079-ach10-11
98052946,98202530-nagk-2
98052981,98200093-achb3-4
98052990,98200104-acp7-4
98052994,98201802-k0100
98053080,98204656-trim2-25
98053083,98203901-sec62
98053150,98202340-med8
98053156,98204358-tex11
98053205,98202558-ndua6
98053225,98204846-unc5c-8
98053234,98200991-drp2
98053274,98205080-unknown-11697
98053342,98200997-dtwd1
98053347,98200244-ano4-3
98053363,98205081-unknown-12774
98053388,98200626-ch60-2
98053400,98200521-ccd61
98053527,98204284-tbb4b-36
98053530,98205082-unknown-9697
98053563,98205083-unknown-10249
98053607,98202421-mp2k1
98053633,98208259-zch18
98053702,98200123-acsf4-2
98053745,98202605-nls1-3
98053754,98200616-cg025
98053810,98205084-unknown-10466
98053815,98203512-ro52-3
98053816,98205085-unknown-12697
98053836,98202941-plpp2
98053844,98204175-stip1-3
98053891,98205086-unknown-10323
98053906,98205087-unknown-10354
98053961,98205088-unknown-10827
98053964,98205089-unknown-12220
98053983,98205090-unknown-10091
98054024,98205091-unknown-9698
98054141,98200008-2a5d-2
98054178,98201813-kad8
98054182,98208109-us6nl
98054218,98202707-osbl8-2
98054255,98202400-mmp1
98054274,98203672-rwdd1
98054341,98200462-can5-3
98054401,98202401-mmp16
98054407,98204729-tspo-9
98054484,98204332-tdrd1-5
98054521,98200270-apc5
98054532,98201803-k0513
98054537,98201627-hmcn1-7
98054567,98203546-rrp12
98054581,98203832-saca9-5
98054588,98203235-rgpa2
98054600,98202705-os9
98054607,98202966-ponl1
98054613,98204110-sptn5
98054646,98200082-acha3-6
98054676,98202268-ltn1
98054680,98204174-stim1
98054684,98202913-pitm1
98054700,98204738-ttc3-2
98054705,98201016-dyh8
98054713,98201091-eif3a-2
98054788,98201283-frm4a
98054800,98205092-unknown-11476
98054809,98200067-abt1
98054852,98203695-s18b1-65
98054882,98201271-foxj
98054932,98201709-hydin-2
98054986,98201015-dyh7
98055005,98208496-zn318-3
98055030,98201868-kcnq5-2
98055051,98205093-unknown-10876
98055074,98200260-ap1g1
98055094,98204749-ttll4-3
98055133,98202520-myo9b
98055143,98201278-frem1
98055159,98203517-robo1-2
98055211,98203106-ptprb-4
98055272,98200920-dhso-18
98055288,98201487-gria1
98055348,98208237-zbed1
98055390,98200569-ce290-3
98055405,98204920-unknown-12653
98055492,98201238-fbxw7-3
98055546,98205094-unknown-12435
98055623,98201350-gars
98055642,98201144-ephb1-11
98055669,98200032-aak1
98055685,98202491-mtx1
98055692,98200052-abcb6-12
98055702,98202887-piez1
98055713,98204689-tripb
98055727,98205095-unknown-11794
98055743,98200519-ccd47
98055759,98202550-ncor2
98055764,98208258-zc3hd
98055791,98205096-unknown-10335
98055827,98202967-pop5
98055851,98201438-gna13
98055917,98201358-gbra4-4
98055934,98204248-tanc2
98055945,98200932-diap1-2
98055969,98202780-pard3
98055991,98204988-unknown-11547
98056019,98203522-rock2
98056026,98203884-scnnd-4
98056031,98201172-est1a
98056046,98201389-ggact-3
98056070,98205097-unknown-12708
98056079,98208170-vp13a
98056093,98200930-dhys
98056111,98200688-cnd2-2
98056176,98204324-tcf25
98056178,98208244-zbed4
98056220,98201823-katip-2
98056224,98203528-rpc1-2
98056250,98201606-helz-2
98056266,98205098-unknown-12764
98056282,98202881-phtf2
98056323,98201610-herc1
98056374,98201185-extl3
98056378,98202480-mthsd
98056389,98208175-vps28
98056399,98208182-vw5b1
98056577,98204333-tdrd1-4
98056584,98203891-scpdl-6
98056634,98205099-unknown-11011
98056636,98201785-itih2
98056645,98204829-ud2b4-2
98056652,98201936-ks6b1
98056730,98203128-qpct
98056761,98202395-mlh3
98056768,98205100-unknown-10496
98056810,98205101-unknown-9699
98056849,98202799-pclo
98056916,98201206-fah2a-8
98056928,98205102-unknown-12555
98056931,98201611-herc2-2
98056946,98203501-rn213
98056952,98204011-smap2
98056981,98202885-pi51a-2
98056995,98201000-dus11
98057003,98205103-unknown-9700
98057005,98202431-mprip
98057007,98204359-tex2
98057008,98202867-phar4
98057066,98205104-unknown-11589
98057198,98202273-m10l1
98057201,98201427-glra3-8
98057230,98204848-unc79
98057253,98202724-ovol1-16
98057309,98204036-snr40-2
98057318,98202444-mrp2-4
98057342,98205105-unknown-9701
98057347,98204747-ttk
98057366,98205106-unknown-12436
98057369,98203784-s22a5-21
98057383,98200823-cuzd1-3
98057386,98205107-unknown-9702
98057437,98204121-srca-2
98057461,98208185-wdfy3-2
98057490,98204080-sox13
98057494,98202800-pcm1
98057501,98200946-dmd
98057554,98201212-fancj
98057559,98201024-dzan1-2
98057587,98208274-zfhx4
98057598,98202456-mrp7-4
98057649,98201138-eogt-2
98057651,98201819-kat3
98057688,98200977-dpoll
98057727,98205108-unknown-9703
98057747,98058568-myef2
98057760,98202457-mrp7-6
98057761,98200476-casp3
98057786,98200579-celf3-2
98057787,98202015-lorf2-58
98057793,98204496-tnpo3
98057837,98203679-s12a9-4
98057840,98200789-crtc1
98057853,98201470-gpr17
98057865,98200304-arrb1
98057870,98200360-axin-2
98057889,98201869-kcnq5-3
98057917,98201488-gria2-2
98057918,98202585-nf1-2
98057971,98203928-setmr-29
98057987,98202673-nwd2
98058006,98205109-unknown-9704
98058043,98201684-hsp7c-17
98058056,98205110-unknown-9705
98058125,98203857-sc5a3
98058144,98201323-fyn-2
98058160,98200513-cc180
98058181,98202435-mrcka
98058185,98205111-unknown-10900
98058295,98205112-unknown-11554
98058356,98205113-unknown-9706
98058428,98201894-ki21b
98058457,98201499-grp3
98058463,98205114-unknown-11254
98058501,98203112-ptprn
98058518,98200967-dolk
98058541,98200222-ampd2
98058569,98208111-ush2a-2
98058574,98200326-at2b3-4
98058611,98205115-unknown-11203
98058673,98202382-milk1-2
98058697,98205116-unknown-11528
98058698,98205117-unknown-10352
98058706,98200645-cic
98058709,98203273-rin2-2
98058717,98204746-tti2
98058744,98202384-mint
98058756,98200517-ccd22
98058775,98201324-fyv1
98058782,98200566-ce128-2
98058791,98205118-unknown-11145
98058830,98205119-unknown-10720
98058838,98202513-myh7
98058852,98204726-tsn6-4
98058874,98200652-ckap5-2
98058903,98205120-unknown-10562
98058936,98208279-zfp62
98058943,98200511-cc171
98058962,98201486-grb2
98058988,98202270-lysm3
98059015,98200228-anfy1
98059043,98204244-taf4b
98059055,98201938-ksr2
98059093,98203111-ptprg
98059177,98204312-tbcc1
98059178,98205121-unknown-10595
98059184,98202770-pan2
98059189,98205122-unknown-10149
98059206,98205123-unknown-11842
98059225,98202279-m3k7
98059231,98203126-qki
98059292,98200402-brpf1
98059314,98202658-nu214
98059337,98204549-tri18-4
98059341,98200196-ago2-3
98059372,98200355-atr
98059379,98205124-unknown-9707
98059390,98201584-h6st1
98061940,98202498-muc4
98068257,98205125-unknown-9708
98071505,98205126-unknown-9709
98074503,98205127-unknown-9710
98075637,98205128-unknown-10785
98075737,98205129-unknown-11930
98076568,98205130-unknown-10926
98077951,98203776-s22a4-13
98079388,98205131-unknown-11500
98100370,98204588-tri46-12
98100675,98205132-unknown-12759
98100759,98205133-unknown-10438
98100867,98203252-rhod-10
98100874,98202303-mark3-5
98101058,98202986-ppbt-6
98101285,98101286-unknown-9519
98101304,98204456-titin-19
98101305,98204456-titin-19
98101611,98205134-unknown-10241
98101612,98205135-unknown-12486
98101614,98205136-unknown-12614
98101781,98205137-unknown-12488
98101784,98205138-unknown-11028
98102085,98205139-unknown-9711
98102128,98201873-kcrb-4
98102204,98200741-cp2c8-12
98102403,98208381-zn235-35
98102407,98208772-znf91
98102458,98205140-unknown-10799
98102461,98205140-unknown-10799
98102676,98205141-unknown-9712
98102742,98200906-ddx58-2
98102757,98205142-unknown-10594
98103019,98205143-unknown-9713
98103162,98020733-spat5
98103181,98103184-acsl5-5
98103253,98204172-stau2
98103422,98200053-abcb6-5
98103465,98205144-unknown-11452
98103511,98208728-zn782-12
98103532,98205145-unknown-11600
98103558,98204668-trim3-6
98103782,98205146-unknown-9714
98103915,98202711-osgl1
98103966,98208783-znf99-8
98104009,98205147-unknown-11384
98104088,98205148-unknown-10646
98104122,98205149-unknown-11271
98104164,98202013-lorf2-94
98104166,98205150-unknown-10957
98104200,98205151-unknown-9715
98104326,98203680-s12a9-2
98104370,98205152-unknown-11716
98104521,98204629-tri56-25
98104652,98200682-cml1-2
98104664,98205153-unknown-9716
98104667,98205154-unknown-11281
98104725,98205155-unknown-9915
98104827,98202958-pogk-5
98104959,98205156-unknown-11852
98105214,98203973-sh319
98105383,98205121-unknown-10595
98105545,98105546-zn333
98105620,98205157-unknown-9866
98105844,98204630-tri56-29
98106187,98202799-pclo
98106290,98205158-unknown-9717
98106304,98205159-unknown-9718
98106311,98205160-unknown-10536
98106458,98203696-s18b1-111
98106460,98203697-s18b1-70
98106558,98106559-unknown-2173
98106618,98204739-ttc3
98106985,98203771-s22a3-8
98107115,98201857-kcd20
98107170,98205161-unknown-11891
98107435,98204285-tbb4b-39
98107438,98204272-tbb2b-7
98107713,98204050-sorl-34
98107714,98204050-sorl-34
98107739,98201408-glna-7
98107742,98201409-glna-11
98107860,98205162-unknown-11311
98107864,98204569-tri39-8
98107955,98205163-unknown-9719
98108102,98205164-unknown-9720
98108309,98208382-zn235-88
98108310,98208303-zn100
98108588,98201932-kri1
